DPL,2022-11-16,7,43.0,0.0,29.925684844602362,9.4,False,False,2249.6672
DPL,2022-11-16,8,44.1,0.0,29.94340283444523,9.3,False,False,2219.5605
DPL,2022-11-16,9,45.5,0.0,29.95226182936666,12.2,False,False,2132.3384
DPL,2022-11-16,10,46.7,0.0,29.946355832752374,12.2,False,False,2149.0903
DPL,2022-11-16,11,49.5,0.0,29.940449836138082,13.2,False,False,2055.0496
DPL,2022-11-16,12,50.1,0.0,29.93159084121665,14.1,False,False,2088.5786
DPL,2022-11-16,13,49.7,0.0,29.91387285137378,13.9,False,False,2076.6604
DPL,2022-11-16,14,49.2,0.0,29.91682584968093,11.8,False,False,2099.3218
DPL,2022-11-16,15,47.9,0.0,29.919778847988074,10.8,False,False,2131.5232
DPL,2022-11-16,16,45.6,0.0,29.928637842909506,10.1,False,False,2260.5154
DPL,2022-11-16,17,42.0,0.0,29.93159084121665,8.1,False,False,2487.8777
DPL,2022-11-16,18,40.2,0.0,29.955214827673807,7.0,False,False,2426.592
DPL,2022-11-16,19,39.2,0.0,29.967026820902383,7.3,False,False,2425.7822
DPL,2022-11-16,20,38.8,0.0,29.967026820902383,6.7,False,False,2342.1113
DPL,2022-11-16,21,37.6,0.0,29.972932817516675,7.8,False,False,2165.6382
DPL,2022-11-16,22,36.7,0.0,29.972932817516675,7.4,False,False,2042.4551
DPL,2022-11-16,23,35.3,0.0,29.95816782598095,7.4,False,False,2029.5398
DUQ,2022-11-16,0,35.2,0.0,28.791733494658875,2.7,True,False,1289.9614
DUQ,2022-11-16,1,36.1,0.008,28.788780496351727,6.6,True,False,1264.7861
DUQ,2022-11-16,2,36.4,0.004,28.791733494658875,7.4,True,False,1263.2529
DUQ,2022-11-16,3,36.6,0.004,28.79468649296602,8.5,True,False,1245.9978
DUQ,2022-11-16,4,36.8,0.0,28.79468649296602,7.9,True,False,1282.8263
DUQ,2022-11-16,5,36.7,0.004,28.806498486194595,7.2,False,False,1365.759
DUQ,2022-11-16,6,36.8,0.0,28.809451484501743,9.8,False,False,1443.2783
DUQ,2022-11-16,7,35.9,0.0,28.82126347773032,10.6,False,False,1529.7605
DUQ,2022-11-16,8,35.1,0.004,28.833075470958896,9.5,False,False,1582.7941
DUQ,2022-11-16,9,35.4,0.004,28.841934465880332,10.9,False,False,1609.5833
DUQ,2022-11-16,10,35.1,0.0,28.841934465880332,11.8,False,False,1611.4253
DUQ,2022-11-16,11,35.4,0.0,28.844887464187472,12.3,False,False,1614.9448
DUQ,2022-11-16,12,34.4,0.004,28.838981467573188,10.6,False,False,1618.3602
DUQ,2022-11-16,13,34.7,0.004,28.827169474344608,11.4,False,False,1634.1315
DUQ,2022-11-16,14,35.2,0.0,28.82126347773032,12.1,False,False,1621.8364
DUQ,2022-11-16,15,34.0,0.004,28.81831047942317,12.1,True,False,1605.0183
DUQ,2022-11-16,16,33.4,0.0,28.812404482808887,11.2,True,False,1602.4492
DUQ,2022-11-16,17,32.4,0.004,28.809451484501743,9.3,True,False,1651.2935
DUQ,2022-11-16,18,32.1,0.0,28.82126347773032,8.0,False,False,1642.5186
DUQ,2022-11-16,19,32.0,0.028,28.83012247265175,6.7,False,False,1608.1302
DUQ,2022-11-16,20,31.7,0.039,28.824216476037464,8.8,False,True,1595.5763
DUQ,2022-11-16,21,31.4,0.0,28.815357481116028,8.8,False,False,1555.3295
DUQ,2022-11-16,22,29.6,0.0,28.806498486194595,8.6,False,False,1477.1947
DUQ,2022-11-16,23,30.2,0.0,28.785827498044583,9.1,False,False,1426.0826
EKPC,2022-11-16,0,36.6,0.0,29.119516306751915,10.3,False,False,1349.4935
EKPC,2022-11-16,1,36.3,0.0,29.1254223033662,11.0,False,False,1345.9182
EKPC,2022-11-16,2,35.5,0.0,29.13723429659478,10.8,False,False,1381.3143
EKPC,2022-11-16,3,34.7,0.0,29.134281298287636,10.5,False,False,1391.4849
EKPC,2022-11-16,4,34.2,0.0,29.134281298287636,11.2,False,False,1535.3953
EKPC,2022-11-16,5,34.2,0.0,29.14314029320907,7.8,False,False,1615.282
EKPC,2022-11-16,6,33.9,0.004,29.146093291516213,6.5,False,False,1682.7201
EKPC,2022-11-16,7,34.1,0.004,29.154952286437645,7.4,False,False,1711.7877
EKPC,2022-11-16,8,34.3,0.0,29.172670276280513,7.5,False,False,1749.9537
EKPC,2022-11-16,9,33.6,0.0,29.18152927120195,10.0,False,False,1699.5828
EKPC,2022-11-16,10,34.1,0.008,29.178576272894805,11.1,False,False,1768.5093
EKPC,2022-11-16,11,35.2,0.0,29.18152927120195,11.4,False,False,1746.9686
EKPC,2022-11-16,12,34.4,0.004,29.16971727797337,10.1,False,False,1662.0653
EKPC,2022-11-16,13,35.1,0.004,29.146093291516213,11.9,False,False,1728.9198
EKPC,2022-11-16,14,35.7,0.008,29.1254223033662,13.0,False,False,1612.1619
EKPC,2022-11-16,15,33.9,0.012,29.128375301673344,12.3,False,False,1612.5134
EKPC,2022-11-16,16,33.8,0.012,29.119516306751915,12.4,False,False,1626.5613
EKPC,2022-11-16,17,33.1,0.004,29.10475131521619,14.0,False,False,1762.7765
EKPC,2022-11-16,18,31.8,0.0,29.12246930505906,12.0,False,False,1807.5311
EKPC,2022-11-16,19,31.5,0.0,29.134281298287636,10.4,False,False,1845.6558
EKPC,2022-11-16,20,31.3,0.0,29.14314029320907,12.9,False,False,1910.0212
EKPC,2022-11-16,21,30.7,0.0,29.140187294901924,14.7,False,False,1852.84
EKPC,2022-11-16,22,30.3,0.0,29.151999288130504,15.7,False,False,1856.3197
EKPC,2022-11-16,23,29.7,0.0,29.151999288130504,15.5,False,False,1763.7256
JC,2022-11-16,0,40.3,0.091,30.070381761652442,9.3,True,False,2033.2571
JC,2022-11-16,1,40.9,0.055,30.06152276673101,4.9,True,False,1947.7163
JC,2022-11-16,2,41.9,0.02,30.011321795509552,8.7,True,False,1916.6261
JC,2022-11-16,3,44.3,0.016,29.95226182936666,8.8,True,False,1872.9215
JC,2022-11-16,4,45.4,0.039,29.905013856452353,10.1,False,False,1866.351
JC,2022-11-16,5,46.1,0.075,29.884342868302337,11.4,True,False,1974.2034
JC,2022-11-16,6,46.6,0.024,29.884342868302337,6.5,False,False,2202.9626
JC,2022-11-16,7,47.8,0.028,29.89024886491663,6.9,False,False,2349.25
JC,2022-11-16,8,47.1,0.012,29.922731846295214,7.2,False,False,2397.711
JC,2022-11-16,9,44.1,0.008,29.925684844602362,10.7,False,False,2459.7896
JC,2022-11-16,10,43.2,0.0,29.925684844602362,11.4,False,False,2498.1687
JC,2022-11-16,11,43.4,0.0,29.91682584968093,11.4,False,False,2517.8516
JC,2022-11-16,12,43.6,0.0,29.902060858145205,8.6,False,False,2546.2537
JC,2022-11-16,13,48.6,0.0,29.902060858145205,8.4,False,False,2425.3965
JC,2022-11-16,14,49.0,0.0,29.905013856452353,9.5,False,False,2482.5205
JC,2022-11-16,15,48.1,0.0,29.910919853066638,6.5,False,False,2514.3943
JC,2022-11-16,16,46.1,0.0,29.91682584968093,9.7,False,False,2671.3872
JC,2022-11-16,17,43.1,0.0,29.928637842909506,8.1,False,False,2919.2422
JC,2022-11-16,18,41.3,0.0,29.93749683783094,6.7,False,False,2926.3584
JC,2022-11-16,19,40.7,0.0,29.955214827673807,7.9,False,False,2862.1704
JC,2022-11-16,20,39.2,0.0,29.95226182936666,6.3,False,False,2789.0342
JC,2022-11-16,21,38.0,0.0,29.955214827673807,5.5,False,False,2637.315
JC,2022-11-16,22,37.4,0.0,29.95816782598095,4.9,False,False,2428.1157
JC,2022-11-16,23,36.3,0.0,29.946355832752374,4.8,False,False,2258.798
ME,2022-11-16,0,38.1,0.012,29.78098792755228,4.3,True,False,1585.1725
ME,2022-11-16,1,38.3,0.028,29.763269937709413,4.7,False,False,1538.2582
ME,2022-11-16,2,38.4,0.004,29.745551947866545,4.9,False,False,1523.7471
ME,2022-11-16,3,38.6,0.02,29.73373995463797,5.6,False,False,1501.7887
ME,2022-11-16,4,38.4,0.0,29.724880959716536,8.4,False,False,1631.6117
ME,2022-11-16,5,38.4,0.0,29.7160219647951,7.0,False,False,1744.5394
ME,2022-11-16,6,37.8,0.0,29.710115968180812,4.2,False,False,1903.3876
ME,2022-11-16,7,36.1,0.0,29.721927961409392,4.8,False,False,2037.0165
ME,2022-11-16,8,37.6,0.0,29.73373995463797,3.4,False,False,2012.8337
ME,2022-11-16,9,41.4,0.0,29.73373995463797,7.2,False,False,1975.3909
ME,2022-11-16,10,44.1,0.0,29.730786956330824,11.5,False,False,2009.1179
ME,2022-11-16,11,46.7,0.0,29.73373995463797,12.4,False,False,1972.5648
ME,2022-11-16,12,47.6,0.0,29.721927961409392,13.5,False,False,1922.2002
ME,2022-11-16,13,45.7,0.0,29.704209971566524,13.4,False,False,1968.4694
ME,2022-11-16,14,45.3,0.0,29.70125697325938,13.5,False,False,1948.72
ME,2022-11-16,15,43.7,0.0,29.70125697325938,12.6,False,False,1958.9857
ME,2022-11-16,16,41.8,0.0,29.710115968180812,10.8,False,False,2035.8556
